,Company Name,Sector,Stage,Amount($),Location,Funding Year,Founders,Investor,label
2272,True Balance,FinTech,Debt,1600000.0,Gurugram,2014.0,"Cheolwon Lee, Jay Yi, Martin Lee","Bon Angels Venture Partners, Daesung Private Equity",non-technology
2274,Purplle,Beauty products,Bridge Round,1600000.0,Mumbai,2011.0,"Manish Taneja, Rahul Dash","Spring Marketing Capital, Verlinvest",non-technology
2275,FloBiz,Tech Startup,Series A,1600000.0,Bangalore,2019.0,Rahul Raj,Elevation Capital,technology
2276,Jeevam Health,Health care,Pre-seed,1600000.0,New Delhi,2020.0,"Kamran alam, Piyush vishwakarma",Y Combinator,technology
2277,NewLink Group,Tech Startup,Bridge Round,1600000.0,Beijing,2016.0,"Yang Wang, Zhen Dai",Bain Capital,technology
2278,OZiva,Heathcare,Series B,1600000.0,Mumbai,2016.0,"Aarti, Mihir Gadani","F-Prime Capital, Eight Roads Ventures India",technology
2279,Blive,Tourism,Pre-series A,1600000.0,Panaji,2004.0,"Samarth Kholkar, Sandeep Mukherjee","Mumbai Angels, DNA Entertainment Networks",non-technology
2280,Nazara Technologies,Gaming,Bridge Round,1600000.0,Mumbai,2000.0,Nitish Mittersain,"Hornbill Capital Advisers, Plutus Wealth Management",non-technology
2281,Euler Motors,Automotive,Series A,1600000.0,New Delhi,2018.0,Saurav Kumar,"ADB Ventures, Jetty Ventures",non-technology
2282,Pixxel,SpaceTech,Seed,1600000.0,Bangalore,2019.0,"Awais Ahmed, Kshitij Khandelwal","Techstars, Ryan Johnson",non-technology
2283,Prescinto,Solar,Seed,1600000.0,Gujarat,2016.0,Puneet Jaggi,"Venture Catalysts, 9Unicorns Accelerator Fund",technology
2284,MyGlamm,Beauty products,Series C,1600000.0,Mumbai,2015.0,Darpan Sanghvi,Bessemer Venture Partners,non-technology
2285,Chirrup,Gaming,Pre-seed,1600000.0,Bangalore,2020.0,"Vipul Garg, Sourav Lashkari, Mehul Mittal","Titan Capital, iSeed, First Cheque, 3.0 Fund.",non-technology
2286,Policybazaar,Insurance,Bridge Round,1600000.0,Gurugram,2008.0,"Alok Bansal, Avaneesh Nirjar, Manoj Sharma, Tarun Mathur, Yashish Dahiya","Falcon Edge Capital, White Oak Global Advisors",non-technology
2287,Livve Homes,Rental space,Bridge Round,1600000.0,Bangalore,2017.0,Maya Lakshman,Angel investors,non-technology
2288,Juicy Chemistry,HealthCare,Series A,1600000.0,Coimbatore,2014.0,"Megha, Pritesh Asher.",Akya Ventures,technology
2289,Svasti Microfinance,FinTech,Bridge Round,1600000.0,Mumbai,2008.0,"Arunkumar Padmanabhan, NarayaArnav Kumar Subramaniam","Kayenne Ventures, Nordic MicrofiUndisclosedce Initiative",non-technology
2290,Nexprt,Consulting,Bridge Round,1600000.0,New Delhi,2020.0,Harsha Vardhan K,Titan Capital,non-technology
2291,Wysa,AI startup,Bridge Round,1600000.0,Bangalore,2015.0,"Jo Aggarwal, Ramakant Vempati","Kae Capital, Pi Ventures",technology
2293,Indifi,FinTech,Debt,1600000.0,Gurugram,2015.0,"Alok Mittal, Siddharth Mahanot, Sundeep Sahi","Elevar Equity, Accel India",non-technology
2296,Indic Inspirations,Cultural,Bridge Round,1600000.0,Pune,2019.0,Sunil Jalihal,Marquee investors,non-technology
2297,Bimaplan,FinTech,Seed,1600000.0,Mumbai,2020.0,Vikul Goyal,"Titan Capital, Y Combinator",non-technology
2298,YAP,FinTech,Series B,1600000.0,Chennai,2014.0,"MadhusudaArnav Kumar R, Prabhu R","Jitendra Gupta, Better Capital",non-technology
2299,Leap Finance,FinTech,Series B,1600000.0,Bangalore,2019.0,Vaibhav Singh,Jungle Ventures,non-technology
2301,OYO,Hospitality,Bridge Round,1600000.0,Gurugram,2012.0,Ritesh Agarwal,Hindustan Media Venture,technology
2302,Max Healthcare,HealthCare,Bridge Round,1600000.0,New Delhi,2000.0,Analjit Singh,"Radiant Life Care Private Ltd, Life Healthcare",technology
2303,4baseCare,HealthTech,Pre-series A,1600000.0,Bangalore,2018.0,"Hitesh Goswami, Kshitij Rishi","Mount Judi Ventures, growX Ventures, Season Two Ventures",non-technology
2304,Ezstays,EdTech,Seed,1600000.0,New Delhi,2019.0,"Vaibhav Khanna, Abhishek Kumar, Kumar Gaurav",Richard Rekhy,non-technology
2305,Stylework,Co-working,Pre-series A,1600000.0,Gurugram,2017.0,Sparsh Khandelwal,Inflection Point Ventures,non-technology
2306,Kinara Capital,FinTech,Bridge Round,1600000.0,Bangalore,2011.0,Hardika Shah,"GAWA Capital, Gaja Capital",non-technology
2307,Riskcovry,InsureTech,Series A,1600000.0,Bangalore,2018.0,"Suvendu Prusty, Sorabh Bhandari, Vidya Sridharan, Chiranth Patil","Better Capital, Bharat Inclusion Seed Fund",non-technology
2308,NODWIN,Gaming,Bridge Round,1600000.0,Gurugram,2012.0,Gautam Virk,Krafton,non-technology
2309,Quizizz,EdTech,Series A,1600000.0,Bangalore,2015.0,"Ankit Gupta, Deepak Joy Cheenath","Eight Roads Ventures India, Nexus Venture Partners",non-technology
2310,Ecom Express,E-commerce,Bridge Round,1600000.0,New Delhi,2012.0,"K. Satyanarayana, Manju Dhawan, Sanjeev Saxena, T. A. KrishArnav Kumar","CDC Group, Partners Group",non-technology
2311,Turtlemint,InsureTech,Series D,1600000.0,Mumbai,2015.0,"AArnav Kumard Prabhudesai, Dhirendra Mahyavanshi, Kunal Shah",Jungle Ventures,non-technology
2312,Captain Fresh,Supply chain platform,Seed,1600000.0,Bangalore,2019.0,Utham Gowda,"Matrix Partners India, Ankur Capital",technology
2313,Northern Arc,FinTech,Debt,1600000.0,Chennai,2008.0,Kshama FerArnav Kumardes,"U.S. International Development FiUndisclosedce Corp, Asian Development Bank",non-technology
2314,Qoohoo,Social platform,Seed,1600000.0,Bangalore,2020.0,"Vimal Singh Rathore, Aseem Gupta",Angel investors,non-technology
2315,IGL,Gaming,Bridge Round,1600000.0,Mumbai,2016.0,Yash Pariani,"Hungama, Hindustan Talkies",non-technology
2316,AMPM,E-commerce,Bridge Round,1600000.0,Gurugram,2018.0,Shubham Gupta,Agility Venture Partners,non-technology
2317,The ePlane,Drone,Seed,1600000.0,Chennai,2016.0,"Pranjal Mehta, SatyanarayaArnav Kumar Chakravarthy","Speciale Invest, Farid Ahsan",non-technology
2318,Cashify,E-commerce,Bridge Round,1600000.0,Gurugram,2009.0,"Amit Sethi, Mandeep Manocha, Nakul Kumar","Bessemer Venture Partners, CDH Investments",non-technology
2319,Bijnis,B2B service,Bridge Round,1600000.0,New Delhi,2014.0,"Chaitanya Rathi, Shubham Agarwal, Siddharth Rastogi, Siddharth Vij","Sequoia Capital India, Matrix Partners India",non-technology
2320,Questt,EdTech,Seed,1600000.0,Gurugram,2020.0,"Akhil Singh, Mohsin, Rohit Pande","Chiratae Ventures, AET Fund",non-technology
2321,DealShare,E-commerce,Debt,1600000.0,Jaipur,2018.0,"Sankar Bora, Sourjyendu Medda, Vineet Rao","Omidyar Network, Falcon Edge Capital",non-technology
2322,Euler Motors,Automotive,Series A,1600000.0,New Delhi,2018.0,Saurav Kumar,"Jetty Ventures, Srinivas Anumolu",non-technology
2323,Blume Ventures,FinTech,Bridge Round,1600000.0,Mumbai,2011.0,"Karthik Reddy, Sanjay Nath",Avendus,non-technology
2324,KoineArth,Blockchain startup,Pre-series A,1600000.0,Bangalore,2018.0,Praphul Chandra,YourNest,technology
2325,ImaginXP,EdTech,Bridge Round,1600000.0,Pune,2013.0,Vidhika Rohatgi,Venture Catalysts,non-technology
2326,Virohan,EdTech,Bridge Round,1600000.0,Gurugram,2018.0,"Archit Jayasal, Kunaal Dudeja, Nalin Saluja","National Skill Development Corporation, Rianta Capital",non-technology
2327,Apna.co,Recruitment,Bridge Round,1600000.0,Bangalore,2019.0,Nirmit Parikh,"Sequoia Capital India, Rocketship.vc",technology
2328,ideaForge,Drone,Bridge Round,1600000.0,Mumbai,2007.0,"Ankit Mehta, Ashish Bhat","Infosys, Qualcomm Ventures",non-technology
2329,Clairco,CleanTech,Bridge Round,1600000.0,Bangalore,2018.0,Aayush Jha,"Real Estate Accelerator Program (REAP), AngelList",non-technology
2330,Northern Arc,FinTech,Debt,1600000.0,Chennai,2008.0,Kshama FerArnav Kumardes,"Asian Development Bank, U.S. International Development FiUndisclosedce Corp",non-technology
2331,Lenskart,Fashion,Bridge Round,1600000.0,Faridabad,2010.0,"Amit Chaudhary, Peyush Bansal","Kohlberg Kravis Roberts, Temasek Holdings",non-technology
2332,ParkSmart,Automotive,Seed,1600000.0,New Delhi,2018.0,"Prateek Garg, Rahul Gupta, Ratan Anmol Sethi, Rishabh Nagpal, Vishva Sharma","Shireen Rangaswamy, Dilesh Gathani",non-technology
2333,Virohan,EdTech,Series A,1600000.0,Gurugram,2018.0,"Archit Jayasal, Kunaal Dudeja, Nalin Saluja, Paarul Dudeja","Rebright Partners, Wadhwani Foundation",non-technology
2334,BankSathi,FinTech,Seed,1600000.0,New Delhi,2019.0,Jitendra Dhaka,"Dinesh Godara, Aditya Talwar",non-technology
2335,Spark Studio,EdTech,Seed,1600000.0,Bangalore,2020.0,Anushree Goenka,Better Capital,non-technology
2336,BlissClub,Fashion,Seed,1600000.0,Bangalore,2020.0,Minu Margeret,Elevation Capital,non-technology
2337,BricSpaces,Real estate,Pre-seed,1600000.0,Bangalore,2018.0,Madhusudhan,Angel investors,non-technology
2338,ANSR,Consulting,Series B,1600000.0,Bangalore,2008.0,Lalit Ahuja,"Sistema Asia Capital, Evolvence India Fund",non-technology
2339,Keito,AI company,Seed,1600000.0,Pune,2016.0,Amal P S,"Rajesh Agarwal, Nandkishore Mundada",technology
2340,Reccy Adventures,Sports startup,Seed,1600000.0,Gurugram,2019.0,"Amit Chowdhury, Siddhartha Chatterjee, Tapas Pal","Kallol Banerjee, Jaydeep Barman",technology
2341,Magenta EV,Renewable Energy,Series A,1600000.0,Mumbai,2017.0,"Maxson Lewis, Darryl Dias","JITO Angel Network, LetsVenture",non-technology
2342,Karbon Card,FinTech,Pre-series A,1600000.0,Bangalore,2019.0,"Amit Jangir, Bo Li, Jianwei Chen, Kartik Jain, Pei-fu Hsieh, Sunil Kumar","MyAsia VC, Orios Venture Partners",non-technology
2343,Wysa,AI company,Series A,1600000.0,Bangalore,2015.0,"Jo Aggarwal, Ramakant Vempati","W Health Ventures, Pi Ventures",technology
2344,Agnikul,SpaceTech,Series A,1600000.0,Chennai,2017.0,"Moin SPM, SatyanarayaArnav Kumar Chakravarthy, Srinath Ravichandran","Artha India Ventures, Sriram KrishUndisclosed",non-technology
2345,LegalPay,FinTech,Seed,1600000.0,New Delhi,2019.0,Kundan Shahi,9Unicorns,non-technology
2346,Glamplus,SaaS startup,Pre-series A,1600000.0,Bangalore,2020.0,Divyanshu Singh,Inflection Point Ventures,technology
2347,Tekie,EdTech,Seed,1600000.0,Gurugram,2017.0,"AArnav Kumard Verma, Naman Mukund","GSV, Multiply Ventures",non-technology
2348,Asirvad Microfinance,FinTech,Bridge Round,1600000.0,Chennai,2007.0,Raja Vaidyanathan,"WorldBusiness Capital, Northern Arc",non-technology
2349,Avalon Labs,FinTech,Pre-series A,1600000.0,Bangalore,2017.0,Varun Mayya,"Tanglin Ventures, Better Capital, Whiteboard Capital",non-technology
2350,Betterhalf.ai,Matrimony,Pre-series A,1600000.0,Bangalore,2016.0,"Rahul Namdev, Pawan Gupta","Y Combinator, Rehan A Khan",non-technology
2351,Koo,Social Media,Series B,1600000.0,Bangalore,2020.0,"Aprameya Radhakrishna, Mayank Bidawatka","Balaji Srinivasan, Naval Ravikant",non-technology
2352,Rezo.ai,AI startup,Seed,1600000.0,Noida,2017.0,"Manish Gupta, Rashi Gupta","Devesh Sachdev, Bhavesh Manglani",technology
2353,Mentoria,EdTech,Pre-series A,1600000.0,Mumbai,2015.0,"Ashish Arora, Nikhar Arora, Sameer Bhakhri","Pradeep K Jaisingh, Jayant Mehrotra",non-technology
2354,Cuvette Tech,Human Resources,Seed,1600000.0,Bangalore,2020.0,"Atul Singhal, Sudhanshu Singh","Varun Alagh, Harish Daiya",non-technology
2355,Clensta,BioTechnology,Bridge Round,1600000.0,New Delhi,2016.0,Puneet Gupta,"IAN Fund, World Startup Factory",non-technology
2356,FarMart,AgriTech,Pre-series A,1600000.0,Gurugram,2015.0,"Alekh Sanghera, Mehtab Singh Hans","Omidyar Network India, Avaana Capital",non-technology
2357,Kodo Card,FinTech,Seed,1600000.0,Mumbai,2019.0,"Deepti Sanghi, Gaurav Thapa","Brex, Y-Combinator",non-technology
2358,Polygon,Crypto,Bridge Round,1600000.0,Mumbai,2017.0,"Jaynti KaArnav Kumari, Sandeep Nailwal, Anurag Arjun","Mark Cuban, MiH Ventures",non-technology
2359,Get My Parking,Mobility,Bridge Round,1600000.0,New Delhi,2015.0,"Chirag Jain, Rasik Pansare","IvyCap Ventures, IAN Fund",technology
2360,Cellestial,Electronics,Pre-series A,1600000.0,Hyderabad,2019.0,Siddhartha Durairajan,"Gurj Aujla, Ashik K",non-technology
2361,FanCode,Sports startup,Bridge Round,1600000.0,Mumbai,2019.0,Yannick Colaco,Dream Sports,technology
2362,Jai Kisan,FinTech,Series A,1600000.0,Mumbai,2017.0,"Adriel Maniego, Arjun Ahluwalia","The Chatterjee Group, Prophetic Ventures",non-technology
2363,Plum,HealthCare,Series A,1600000.0,Bangalore,2019.0,"Abhishek Poddar, Saurabh Arora","Harsh Jain, Lalit Keshre",technology
2364,ThatMate,HealthCare,Bridge Round,1600000.0,Satara,2019.0,Nishant Neeraj,"Supriya Kumari, Premanshu Singh",technology
2365,Klassroom,EdTech,Pre-series A,1600000.0,Mumbai,2016.0,Alka Javeri,ah! Ventures,non-technology
2366,Convin,SaaS startup,Pre-seed,1600000.0,Bangalore,2019.0,"Ashish Santhalia, Atul Shree, Bharat Patidar, Durgesh Choudhary","9Unicorns Accelerator Fund, Sunder Nookala",technology
2367,Mensa Brands,Clothing,Series A,1600000.0,Bangalore,2021.0,AArnav Kumarth NarayaArnav Kumar,"Accel Partners, Falcon Edge Capital, Norwest Venture Partners",non-technology
2368,Disruptium,Consulting,Bridge Round,1600000.0,Ahmadabad,2021.0,"Yash Shah, Kapil Mathrani, Ishit Desai",Pravesh Mehta,non-technology
2370,Pickright Technologies,FinTech,Bridge Round,1600000.0,Bangalore,2019.0,"Namandeep Bhatia, Archana E","Gaurav Gupta, Vivek Srivatsav",non-technology
2371,Ingenium,EdTech,Seed,1600000.0,New Delhi,2018.0,"Pramudit Somvanshi, Mohit Patel, Aakash Gupta",Lead Angels,non-technology
2372,BharatPe,FinTech,Debt,1600000.0,New Delhi,2018.0,"Ashneer Grover, Bhavik Koladiya, Shashvat Nakrani","Amplo, Insight Partners",non-technology
2373,RuleZero,Tech Startup,Seed,1600000.0,Bangalore,2019.0,"Satish Mugulavalli, Srinivas Katta","Induslaw, Reddy Futures",technology
2375,Locobuzz,Analytics,Series A,1600000.0,Mumbai,2011.0,Vishal Agrawal,Yuj Ventures,non-technology
2376,We Founder Circle,FinTech,Pre-seed,1600000.0,Mumbai,2020.0,Neeraj Tyagi,Geekster,non-technology
2377,Haqdarshak,Finance,Pre-series A,1600000.0,Jaipur,2015.0,"Aniket Doegar, Asha KrishArnav Kumar, PR Ganapathy","Manish Subramaniam, Upaya Social Ventures",non-technology
2378,Celcius,Logistics,Seed,1600000.0,Mumbai,2020.0,"Swarup Bose, Rajneesh Raman, Arbind Jain",Eaglewings Ventures,non-technology
2379,Enthu.ai,AI startup,Bridge Round,1600000.0,Chandigarh,2020.0,"Tushar Jain, Vishal Verma",Appit Simple Infotek,technology
2380,Myelin Foundry,AI startup,Pre-series A,1600000.0,Bangalore,2019.0,"Gopichand Katragadda, Ganesh SuryanarayaArnav Kumar, Aditi Olemann",Beyond Next Ventures,technology
2381,SuperOps.ai,AI startup,Seed,1600000.0,Chennai,2020.0,"Arvind Parthiban, Jayakumar Karumbasalam","Ramakant Sharma, Elevation Capital",technology
2382,6Degree,Retail,Bridge Round,1600000.0,Mumbai,2014.0,"Amit Bhardwaj, Nikhil Hegde","Keiretsu Forum, SucSEED Venture Partners",technology
2383,Teachmint,EdTech,Series A,1600000.0,Bangalore,2020.0,"Anshuman Kumar, Divyansh Bordia, Mihir Gupta, Payoj Jain","Lightspeed India Partners, CM Ventures",non-technology
2386,Rapido,Transportation,Series C,1600000.0,Bangalore,2015.0,"Aravind Sanka, Pavan Guntupalli, Rishikesh SR","Skycatcher, Nexus Venture Partners",non-technology
2387,BYJU'S,EdTech,Bridge Round,1600000.0,Bangalore,2011.0,"Byju Raveendran, Divya Gokulnath","Tiga Investments, Baron Capital",non-technology
2388,ElasticRun,E-commerce,Series D,1600000.0,Pune,2015.0,"Sandeep Deshmukh, Saurabh Nigam, Shitiz Bansal","Avataar Venture Partners, Kalaari Capital",non-technology
2389,Avail Finance,FinTech,Debt,1600000.0,Bangalore,2017.0,"Ankush Aggarwal, Tushar Mehndiratta","Alteria Capital, Matrix Partners India",non-technology
2390,Nivesh,FinTech,Pre-series A,1600000.0,Noida,2016.0,"Anurag Garg, Sridhar Srinivasan","Raghav Kapur, Indian Angel Network",non-technology
2391,Thingsup,IoT platform,Bridge Round,1600000.0,Pune,2020.0,"Akshay Ghadage, Pranav Naiknavare",GSF Accelerator,non-technology
2392,Arthya Wealth and Investments,FinTech,Pre-series A,1600000.0,Mumbai,2020.0,Gaurav Arora,"Rishi Kumar Bagla, Krishen Lal Khanna",non-technology
2393,Zepto,E-commerce,Bridge Round,1600000.0,Mumbai,2021.0,"Aadit Palicha, Kaivalya Vohra","Glade Brook Capital, Nexus, Y Combinator",non-technology
2394,Fi,Financial Services,Series B,1600000.0,Bangalore,2019.0,Sumit Gwalani,"Capital Group, Falcon Edge",non-technology
2395,Kiko Live,Commerce,Pre-series A,1600000.0,Gurugram,2020.0,"Alok Chawla, Shivam","Dinesh Agarwal, Amarjit Batra",non-technology
2396,TurboHire,Computer Software,Bridge Round,1600000.0,Hyderabad,2019.0,Deepak Agrawal,"Arcilla, Samir Khosla",technology
2397,The Hosteller,Hospitality,Pre-series A,1600000.0,Mumbai,2015.0,Pranav Dangi,"SUNiCON Ventures, Shubhkam Ventures, Jito Angel network, FAAD Network",technology
2398,SatSure,Defense & Space,Bridge Round,1600000.0,Bangalore,2017.0,"Prateep Basu, Rashmit Singh Sukhmani, Abhishek Raju",Baring PE India,non-technology
2399,Ruptok Fintech,Financial Services,Pre-series A,1600000.0,New Delhi,2020.0,Ankur Gupta,Manuvel Malabar Jewellers,non-technology
2400,VilCart,Retail,Bridge Round,1600000.0,Bangalore,2017.0,Prasanna Kumar,Nabventures,technology
2401,Dogsee Chew,Food & Beverages,Pre-series A,1600000.0,Bangalore,2015.0,"Bhupendra Khanal, Sneh Sharma",Sixth Sense Ventures,technology
2402,Advantage Club,HR Tech,Pre-series A,1600000.0,Gurugram,2014.0,Sourabh Deorah,"Y Combinator, Jetty Ventures, Earlsfield Capital, SMC Advisors, Kunal Shah",non-technology
2403,TRDR,Financial Services,Bridge Round,1600000.0,Bangalore,2020.0,Ricky Jacob,"Kunal Shah, Snehal Fulzele",non-technology
2404,Zoomcar,Mobility,Bridge Round,1600000.0,Bangalore,2012.0,Greg Moran,SternAegis Ventures,technology
2405,Leap India,Logistics & Supply Chain,Bridge Round,1600000.0,Mumbai,2013.0,Anurag Malempati,CDC Group,technology
2406,SuperBottoms,Consumer Goods,Bridge Round,1600000.0,Mumbai,2015.0,Pallavi Utagi,Alteria Capital,non-technology
2407,Cora Health,"Health, Wellness & Fitness",Seed,1600000.0,Bangalore,2020.0,"Snigdha Kumar, Shrijit Venkatesh",Indian Angel Network,technology
2408,Battery Smart,Renewables & Environment,Pre-series A,1600000.0,New Delhi,2019.0,"Pulkit Khurana, Siddharth Sikka","Blume Ventures, Orios Ventures",non-technology
2409,The Good Glamm Group,Information Technology & Services,Series D,1600000.0,Pune,2021.0,"Darpan Sanghvi, Priyanka Gill, Naiyya saggi","Warburg Pincus﻿, Prosus Ventures",non-technology
2410,Mosaic Wellness,"Health, Wellness & Fitness",Series A,1600000.0,Mumbai,2019.0,Dhyanesh Shah,Sequoia,technology
2411,CloudFiles,SaaS startup,Pre-seed,1600000.0,Bangalore,2020.0,"Vishesh Singhal, Ankit Gupta, Siddharth Garg",Titan Capital,technology
2412,The Viral Fever,Entertainment,Bridge Round,1600000.0,Mumbai,2012.0,Arunabh Kumar,BlackSoil,technology
2413,Xpand,Retail,Pre-series A,1600000.0,New Delhi,2021.0,Sanjay Kaul,"Akash Prakash, Madhu Jayakumar, Dipinder Sandhu, Shagun Khandelwal",technology
2414,Troo Good,E-commerce,Series A,1600000.0,Hyderabad,2018.0,Raju Bhupati,OAKS Asset Management,non-technology
2415,Prodo,Business Supplies & Equipment,Pre-seed,1600000.0,New Delhi,2021.0,"Sameen Husain, Abhiroop Srivastava","Titan Capital, LetsVenture",non-technology
2416,Unnati,FinTech,Series A,1600000.0,Noida,2019.0,"Amit Sinha, Ashok Prasad","Incofin, NabVentures, Orios",non-technology
2417,Lysto,NFT,Seed,1600000.0,Bangalore,2021.0,Sadiq Ahamed,BEENEXT,non-technology
2418,Wakefit,Furniture,Series C,1600000.0,Bangalore,2014.0,"Ankit Garg, Chaitanya Ramalingegowda",SIG,technology
2419,Buyofuel,Oil & Energy,Seed,1600000.0,Coimbatore,2020.0,"Kishan Karunakaran, Venkateswaran Selvan, Sumanth Kumar",Inflection Point Ventures,non-technology
2420,ElectricPe,EV,Seed,1600000.0,Bangalore,2021.0,"Avinash Sharma, Raghav Rohila","Blume Ventures, Micelio Fund",non-technology
2421,Vayana Network,Financial Services,Series C,1600000.0,Pune,2017.0,Ramaswamy Iyer,"CDC Group, Jungle Ventures, March Capital, Marshall Wace",non-technology
2422,Valuationary,E-learning,Pre-seed,1600000.0,Surat,2020.0,"Pratik Bajaj, Kunal Shah, Mahip Gupta","Ashish Jain, Ajay Surana",technology
2423,Knocksense,Online Media,Bridge Round,1600000.0,Lucknow,2016.0,"Varul Mayank, Vibhore Mayank","We Founder Circle, Appyhigh, Mumbai Angels",non-technology
2424,Petpooja,Information Technology & Services,Bridge Round,1600000.0,Ahmedabad,2011.0,"Apurv Patel, Parthiv Patel","Aroa Ventures, GVFL, Udaan",non-technology
2425,Wingreens Farms,Food & Beverages,Bridge Round,1600000.0,Gurugram,2011.0,"Anju C Srivastava, Arjun Srivastava","Investcorp, Omidyar Network",technology
